"ROI.name"	"Stage"	"Ontogeny"	"Cell"	"ROI.id"	"point"	"x"	"y"
"earlyglobular.ep.innercell"	"earlyglobular"	"ep"	"innercell"	47	3	1413.66201675649	-386.541308114923
"earlyglobular.ep.innercell"	"earlyglobular"	"ep"	"innercell"	47	4	1425.42573366462	-395.130295712891
"earlyglobular.ep.innercell"	"earlyglobular"	"ep"	"innercell"	47	5	1420.7573087727	-399.409685197146
"earlyglobular.ep.innercell"	"earlyglobular"	"ep"	"innercell"	47	6	1418.81213173441	-419.380169457003
"earlyglobular.ep.innercell"	"earlyglobular"	"ep"	"innercell"	47	7	1418.32960703381	-430.982172200514
"earlyglobular.ep.innercell"	"earlyglobular"	"ep"	"innercell"	47	8	1394.29949149244	-430.298341177867
"earlyglobular.ep.innercell"	"earlyglobular"	"ep"	"innercell"	47	9	1393.54549204689	-395.164058098595
"earlyglobular.ep.innercell"	"earlyglobular"	"ep"	"innercell"	47	10	1390.20177019759	-387.773637276562
"earlyglobular.ep.innercell"	"earlyglobular"	"ep"	"innercell"	48	1	1421.87779483899	-399.637247159075
"earlyglobular.ep.innercell"	"earlyglobular"	"ep"	"innercell"	48	2	1426.38215955337	-395.508246170894
"earlyglobular.ep.innercell"	"earlyglobular"	"ep"	"innercell"	48	3	1429.63531184708	-398.135792254282
"earlyglobular.ep.innercell"	"earlyglobular"	"ep"	"innercell"	48	4	1435.39088898212	-403.140641936925
"earlyglobular.ep.innercell"	"earlyglobular"	"ep"	"innercell"	48	5	1442.14743605369	-414.776917449071
"earlyglobular.ep.innercell"	"earlyglobular"	"ep"	"innercell"	48	6	1449.27934685146	-421.158100794441
"earlyglobular.ep.innercell"	"earlyglobular"	"ep"	"innercell"	48	7	1452.19287743079	-424.755092823187
"earlyglobular.ep.innercell"	"earlyglobular"	"ep"	"innercell"	48	8	1446.57881192036	-428.072495170259
"earlyglobular.ep.innercell"	"earlyglobular"	"ep"	"innercell"	48	9	1437.39215926693	-430.432954532599
"earlyglobular.ep.innercell"	"earlyglobular"	"ep"	"innercell"	48	10	1432.1608709504	-431.453693716314
"earlyglobular.ep.innercell"	"earlyglobular"	"ep"	"innercell"	48	11	1430.94874316973	-431.517489915296
"earlyglobular.ep.innercell"	"earlyglobular"	"ep"	"innercell"	48	12	1418.9981883916	-430.969512622104
"earlyglobular.ep.innercell"	"earlyglobular"	"ep"	"innercell"	48	13	1419.59301975091	-419.20482351174
"earlyglobular.ep.innercell"	"earlyglobular"	"ep"	"innercell"	48	14	1420.48299416364	-409.673239963325
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	49	1	1391.15391957863	-371.287666926574
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	49	2	1390.38981653955	-355.47564256794
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	49	3	1399.51967977038	-355.622898426501
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	49	4	1418.51568552484	-361.218621051846
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	49	5	1429.26536319984	-367.550622969999
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	49	6	1440.45680845053	-374.913415898084
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	49	7	1450.91197440841	-382.42346468473
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	49	8	1457.53848804369	-389.34449003713
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	49	9	1461.95616380054	-395.529236096721
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	49	10	1467.69914228445	-406.278913771725
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	49	11	1469.17170087006	-410.10756609433
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	49	12	1471.43607587157	-416.874851671648
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	49	13	1471.30557767605	-421.846525538534
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	49	14	1468.10049977791	-420.506220235676
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	49	15	1456.79531591902	-422.429266974559
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	49	16	1452.83267415405	-424.294039569839
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	49	17	1450.70519281481	-421.283292107246
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	49	18	1443.09530675795	-413.673406050395
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	49	19	1435.92709634875	-402.373724636333
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	49	20	1426.41359561264	-394.569709733541
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	49	21	1404.41561398834	-379.074987458323
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	50	1	1325.48923345083	-425.482235510086
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	50	2	1319.74206232732	-419.351919645015
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	50	3	1305.46992070395	-419.447705830406
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	50	4	1307.2898582264	-405.941853690172
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	50	5	1317.92212480488	-390.616064027494
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	50	6	1338.5655092855	-367.969644420255
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	50	7	1364.17193715393	-359.89793104352
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	50	8	1379.05742143422	-354.936102950089
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	50	9	1389.70024455056	-355.379229761892
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	50	10	1390.07236939848	-371.566660646335
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	50	11	1372.39643912237	-388.126216378695
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	50	12	1356.67416429782	-396.871150304773
"earlyglobular.ep.protoderm"	"earlyglobular"	"ep"	"protoderm"	50	13	1327.28492689186	-421.084217270343
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	51	1	1075.13023101807	-820.494123671688
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	51	2	1070.11052280874	-806.804010373495
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	51	3	1075.13023101807	-786.725177536146
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	51	4	1075.13023101807	-768.471693138555
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	51	5	1075.13023101807	-738.809780992471
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	51	6	1085.62598454669	-741.54780365211
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	51	7	1097.94708651506	-748.392860301206
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	51	8	1112.09353692319	-750.218208740965
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	51	9	1123.95830178163	-750.218208740965
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	51	10	1133.9977182003	-748.392860301206
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	51	11	1149.51317993825	-739.266118102411
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	51	12	1147.31307056291	-763.623948142983
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	51	13	1143.18334419635	-786.900587663565
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	51	14	1140.55533650855	-803.044063460098
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	51	15	1138.30275849042	-815.80867222945
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	51	16	1128.91701674825	-823.317265623186
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	52	1	1074.96454996812	-737.309518728136
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	52	2	1074.96454996812	-723.711124978539
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	52	3	1075.8864749681	-708.960324978977
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	52	4	1078.19128746803	-699.510593729257
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	52	5	1080.95706246795	-682.915943729749
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	52	6	1084.41428121784	-678.536799979879
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	52	7	1093.17256871758	-681.302574979797
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	52	8	1102.6222999673	-684.298831229708
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	52	9	1119.90839371679	-684.068349979715
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	52	10	1134.65919371635	-679.689206229845
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	52	11	1140.88218746617	-678.536799979879
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	52	12	1143.41748121609	-690.060862479537
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	52	13	1146.644218716	-708.960324978977
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	52	14	1148.25758746595	-721.867274978594
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	52	15	1150.1014374659	-737.237069653701
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	52	16	1145.51990814754	-738.838610440134
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	52	17	1133.57724079788	-746.086795718585
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	52	18	1123.77388732716	-748.322648264538
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	52	19	1111.04672668097	-747.634693635014
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	52	20	1097.2876340905	-746.602761690728
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	52	21	1085.93638270335	-740.239181367633
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	53	1	1084.42160830309	-677.198875023147
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	53	2	1081.86194714165	-656.796729683014
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	53	3	1080.06905343005	-649.923970455212
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	53	4	1076.63267381615	-629.305692771805
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	53	5	1077.08089724405	-623.777603827704
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	53	6	1094.41220312286	-630.351547436906
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	53	7	1109.95061529006	-633.489111432207
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	53	8	1118.46686042016	-632.742072385706
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	53	9	1130.27007735487	-629.903324009006
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	53	10	1145.06145047557	-625.271681920704
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	53	11	1150.88835503828	-621.536486688203
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	53	12	1147.60138323367	-633.190295813607
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	53	13	1146.25671294997	-645.889959604111
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	53	14	1143.11914895467	-658.739031203915
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	53	15	1141.92388648027	-666.807052906118
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	53	16	1140.57921619657	-672.484549659519
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	53	17	1140.13099276867	-677.265599557121
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	53	18	1133.8043554093	-678.604948063385
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	53	19	1119.4698744222	-683.064564370482
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	53	20	1102.48085991897	-683.170745711128
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	54	1	1076.64945887565	-621.960445799022
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	54	2	1076.06622514928	-616.944635752256
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	54	3	1075.24969793237	-606.563075422902
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	54	4	1075.94957840401	-593.148699716434
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	54	5	1080.38215472441	-578.56785655723
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	54	6	1086.79772571446	-577.401389104494
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	54	7	1097.64587302491	-580.900791462703
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	54	8	1113.85977061794	-580.784144717429
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	54	9	1126.80755934331	-579.617677264693
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	54	10	1136.72253269157	-576.934802123399
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	54	11	1145.12109835128	-572.035638821906
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	54	12	1148.97044094531	-570.985818114444
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	54	13	1149.78696816222	-584.866780802006
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	54	14	1151.1867291055	-600.264151178126
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	54	15	1150.48684863386	-614.145113865689
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	54	16	1150.95343561496	-619.860804384097
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	54	17	1144.30457113436	-624.060087213948
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	54	18	1129.84037472043	-628.842603770167
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	54	19	1118.40899368361	-631.175538675639
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	54	20	1109.77713453336	-631.642125656734
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	54	21	1095.19629137416	-628.725957024893
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	55	1	1080.13922931043	-577.540660783998
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	55	2	1076.69449587034	-568.165721776008
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	55	3	1075.83331251031	-555.893858895662
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	55	4	1075.6180166703	-536.517233295116
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	55	5	1081.64630019047	-533.718387375037
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	55	6	1095.42523395086	-540.392558415225
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	55	7	1109.63475939126	-542.114925135274
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	55	8	1124.49017235168	-541.253741775249
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	55	9	1142.7903187522	-535.440754095086
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	55	10	1152.90922323248	-530.058358094934
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	55	11	1155.70806915256	-538.454895855171
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	55	12	1152.47863155247	-550.942054575522
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	55	13	1150.32567315241	-558.908000655747
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	55	14	1148.9540580368	-565.39622216764
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	55	15	1148.98676616197	-569.702807126579
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	55	16	1143.91439162201	-571.111800054345
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	55	17	1136.49369553578	-575.526644561344
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	55	18	1126.25501359401	-578.438563278727
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	55	19	1116.39206309965	-579.471824759088
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	55	20	1098.0751550387	-579.847556206492
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	55	21	1087.08501020213	-576.184174594301
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	55	22	1084.2670243466	-576.559906041706
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	56	1	1075.50740728522	-535.734703128663
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	56	2	1075.16358828848	-527.403825580406
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	56	3	1073.59774697096	-517.297031621915
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	56	4	1068.18847696501	-504.912650292497
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	56	5	1066.19558801545	-496.371697651518
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	56	6	1075.59063592053	-491.816522909663
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	56	7	1085.12803303628	-491.531824488297
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	56	8	1095.94657304819	-488.969538696004
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	56	9	1103.49108121439	-487.546046589174
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	56	10	1120.71533570703	-488.969538696004
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	56	11	1140.92892362401	-492.101221331029
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	56	12	1154.02505100684	-494.236459491274
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	56	13	1154.59444784957	-500.357475550642
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	56	14	1153.59800337479	-509.894872666401
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	56	15	1152.31686047865	-515.161793461671
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	56	16	1151.60511442523	-521.994555574453
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	56	17	1152.03216205728	-524.556841366747
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	56	18	1152.92031057671	-529.280881358261
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	56	19	1142.64593409047	-534.494295923153
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	56	20	1124.50209159416	-540.569986300355
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	56	21	1109.93708041594	-541.235815382788
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	56	22	1095.45529787302	-539.488014041401
"dermatogen.suspensor.suspensor"	"dermatogen"	"suspensor"	"suspensor"	56	23	1081.72257304784	-532.580037311158
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	57	1	1079.89040941051	-489.559256573234
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	57	2	1070.50588692029	-472.577739686166
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	57	3	1065.14330264017	-457.160309880801
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	57	4	1061.12136443007	-443.530408168813
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	57	5	1056.20566217329	-433.475562643575
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	57	6	1057.99319026666	-430.57082949184
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	57	7	1085.02955267897	-431.017711515184
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	57	8	1098.65945439096	-436.38029579531
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	57	9	1111.17215104459	-440.625675017077
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	57	10	1112.28935610295	-450.680520542315
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	57	11	1110.94871003292	-472.354298674494
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	57	12	1112.24234238869	-479.569053684363
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	57	13	1113.024955023	-485.731003911319
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	57	14	1103.01129693615	-485.045136919069
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	57	15	1085.45310193456	-489.983379263268
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	58	1	1112.46279753351	-440.437770071718
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	58	2	1124.40708825877	-437.820849684213
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	58	3	1143.7417133479	-437.964369972071
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	58	4	1161.77340473387	-430.703286192484
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	58	5	1170.24466914339	-427.556816554664
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	58	6	1165.16191049768	-440.868803483906
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	58	7	1159.474061537	-449.098031767437
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	58	8	1148.58243586762	-469.550084413273
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	58	9	1144.46782172586	-477.779312696805
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	58	10	1138.72234511614	-490.548502055525
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	58	11	1114.57361599279	-486.157824033099
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	58	12	1112.15874308046	-472.436955213018
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	58	13	1114.13454819055	-450.922632903132
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	59	1	1054.55146195582	-423.952502971066
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	59	2	1063.71496996005	-414.040953497106
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	59	3	1077.5537371501	-406.186518064912
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	59	4	1086.15621405203	-397.584041162985
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	59	5	1102.98714712102	-388.981564261057
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	59	6	1115.02455090533	-383.847574227334
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	59	7	1115.14282100418	-396.835999693252
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	59	8	1112.15065512524	-412.731880925074
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	59	9	1111.40261365551	-431.245907300961
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	59	10	1111.37632351628	-438.884798776834
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	59	11	1086.53642075562	-429.3953977222
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	59	12	1057.64956754519	-428.697647644653
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	59	13	1054.858567235	-432.465498063405
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	59	14	1053.04441703338	-427.720797536088
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	60	1	1116.21126274625	-383.381746777657
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	60	2	1121.98725893122	-385.547745347022
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	60	3	1128.77405444857	-391.034941722747
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	60	4	1142.05884567401	-399.41013619096
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	60	5	1152.88883852083	-408.36293027767
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	60	6	1161.40843289367	-415.00532589039
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	60	7	1168.48402822026	-422.947320644729
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	60	8	1169.87901234827	-426.057070537447
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	60	9	1143.69492834711	-436.832413747802
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	60	10	1124.29931056847	-436.293646587284
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	60	11	1112.55418646918	-439.095235821977
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	60	12	1113.52396735811	-412.480138092399
"dermatogen.ep.innercell"	"dermatogen"	"ep"	"innercell"	60	13	1116.43331002491	-397.071397301591
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	61	1	1051.59306752818	-427.596087343287
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	61	2	1045.69816518081	-426.87719681312
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	61	3	1040.37837525757	-427.020974919153
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	61	4	1042.67882495411	-413.362054845982
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	61	5	1052.59951427041	-387.625773866006
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	61	6	1068.41510593408	-375.692191065235
"dermatogen.ep.protoderm"	"dermatogen"	"ep"	"protoderm"	61	7	1089.40670941496	-366.490392279098
